gene_id	colors
ENSG00000267346.1	brown
ENSG00000267348.3	blue
ENSG00000267361.1	brown
ENSG00000267364.2	red
ENSG00000267365.1	turquoise
ENSG00000267366.1	midnightblue
ENSG00000267369.1	red
ENSG00000267370.1	midnightblue
ENSG00000267372.2	turquoise
ENSG00000267374.2	pink
ENSG00000267383.7	brown
ENSG00000267385.1	brown
ENSG00000267390.1	grey
ENSG00000267394.1	purple
ENSG00000267395.5	blue
ENSG00000267397.1	brown
ENSG00000267405.1	turquoise
ENSG00000267413.1	lightcyan
ENSG00000267414.1	turquoise
ENSG00000267416.1	blue
ENSG00000267419.2	brown
ENSG00000267421.6	grey
ENSG00000267422.1	grey
ENSG00000267432.6	magenta
ENSG00000267440.2	grey
ENSG00000267452.3	red
ENSG00000267453.7	grey
ENSG00000267454.6	brown
ENSG00000267457.1	blue
ENSG00000267466.1	turquoise
ENSG00000267470.6	brown
ENSG00000267474.1	blue
ENSG00000267475.1	brown
ENSG00000267476.1	grey
ENSG00000267480.1	grey
ENSG00000267481.1	brown
ENSG00000267490.1	brown
ENSG00000267493.4	grey
ENSG00000267496.4	grey
ENSG00000267498.2	brown
ENSG00000267500.1	pink
ENSG00000267504.1	brown
ENSG00000267505.1	turquoise
ENSG00000267506.5	turquoise
ENSG00000267508.6	brown
ENSG00000267519.6	grey
ENSG00000267523.1	blue
ENSG00000267530.3	magenta
ENSG00000267532.5	turquoise
ENSG00000267533.1	cyan
ENSG00000267534.4	turquoise
ENSG00000267541.1	blue
ENSG00000267543.1	midnightblue
ENSG00000267544.1	lightgreen
ENSG00000267546.2	blue
ENSG00000267547.1	grey
ENSG00000267549.6	blue
ENSG00000267551.3	grey
ENSG00000267554.1	red
ENSG00000267560.1	black
ENSG00000267565.1	brown
ENSG00000267567.1	blue
ENSG00000267571.1	brown
ENSG00000267573.1	brown
ENSG00000267575.7	grey
ENSG00000267577.1	magenta
ENSG00000267583.5	turquoise
ENSG00000267586.7	midnightblue
ENSG00000267594.5	brown
ENSG00000267595.1	black
ENSG00000267605.7	brown
ENSG00000267607.1	red
ENSG00000267612.1	brown
ENSG00000267632.1	black
ENSG00000267640.6	brown
ENSG00000267641.1	brown
ENSG00000267644.1	blue
ENSG00000267648.1	grey
ENSG00000267649.1	blue
ENSG00000267651.1	black
ENSG00000267653.1	turquoise
ENSG00000267655.1	grey
ENSG00000267658.1	grey
ENSG00000267659.5	red
ENSG00000267665.2	tan
ENSG00000267666.2	grey
ENSG00000267676.1	blue
ENSG00000267679.1	cyan
ENSG00000267680.5	blue
ENSG00000267681.1	blue
ENSG00000267682.1	black
ENSG00000267692.1	brown
ENSG00000267698.1	blue
ENSG00000267707.2	blue
ENSG00000267709.1	purple
ENSG00000267710.9	grey
ENSG00000267712.6	grey
ENSG00000267719.1	turquoise
ENSG00000267724.1	black
ENSG00000267731.1	grey
ENSG00000267733.5	lightcyan
ENSG00000267734.1	grey
ENSG00000267736.2	red
ENSG00000267737.1	magenta
ENSG00000267741.1	blue
ENSG00000267745.1	grey
ENSG00000267750.6	grey
ENSG00000267751.5	brown
ENSG00000267767.3	grey
ENSG00000267769.1	blue
ENSG00000267778.1	grey
ENSG00000267783.1	grey
ENSG00000267787.7	red
ENSG00000267793.1	darkorange
ENSG00000267795.6	purple
ENSG00000267796.8	blue
ENSG00000267801.1	greenyellow
ENSG00000267809.1	grey
ENSG00000267811.1	grey
ENSG00000267834.1	blue
ENSG00000267838.2	blue
ENSG00000267852.1	grey
ENSG00000267855.6	blue
ENSG00000267858.6	blue
ENSG00000267868.1	brown
ENSG00000267871.6	blue
ENSG00000267879.2	magenta
ENSG00000267882.2	grey
ENSG00000267886.1	grey
ENSG00000267892.1	grey
ENSG00000267898.1	brown
ENSG00000267904.1	black
ENSG00000267908.2	brown
ENSG00000267909.3	grey
ENSG00000267919.1	grey
ENSG00000267922.1	grey
ENSG00000267924.1	black
ENSG00000267934.1	blue
ENSG00000267938.1	blue
ENSG00000267939.1	green
ENSG00000267940.1	blue
ENSG00000267943.1	brown
ENSG00000267978.5	tan
ENSG00000267980.1	blue
ENSG00000268001.1	red
ENSG00000268006.1	black
ENSG00000268027.5	red
ENSG00000268030.1	black
ENSG00000268034.1	grey
ENSG00000268041.2	red
ENSG00000268043.7	black
ENSG00000268047.1	blue
ENSG00000268049.1	grey
ENSG00000268061.5	grey
ENSG00000268062.1	midnightblue
ENSG00000268066.5	grey
ENSG00000268070.1	black
ENSG00000268079.1	grey
ENSG00000268080.2	tan
ENSG00000268081.1	brown
ENSG00000268087.1	black
ENSG00000268089.3	lightcyan
ENSG00000268093.1	black
ENSG00000268095.1	grey
ENSG00000268104.3	greenyellow
ENSG00000268108.1	black
ENSG00000268117.1	black
ENSG00000268119.6	brown
ENSG00000268157.1	tan
ENSG00000268182.6	brown
ENSG00000268186.1	grey
ENSG00000268189.2	blue
ENSG00000268201.1	blue
ENSG00000268204.1	blue
ENSG00000268205.1	blue
ENSG00000268218.1	black
ENSG00000268222.1	cyan
ENSG00000268223.6	grey
ENSG00000268230.5	grey
ENSG00000268279.4	blue
ENSG00000268287.1	purple
ENSG00000268297.1	grey
ENSG00000268307.1	purple
ENSG00000268333.1	black
ENSG00000268350.7	grey
ENSG00000268355.1	red
ENSG00000268362.6	brown
ENSG00000268364.2	grey
ENSG00000268366.1	black
ENSG00000268379.1	brown
ENSG00000268388.6	turquoise
ENSG00000268392.1	black
ENSG00000268401.2	blue
ENSG00000268403.2	blue
ENSG00000268412.2	cyan
ENSG00000268416.1	brown
ENSG00000268438.1	brown
ENSG00000268442.1	brown
ENSG00000268460.2	grey
ENSG00000268471.6	black
ENSG00000268496.1	blue
ENSG00000268499.1	black
ENSG00000268505.1	turquoise
ENSG00000268510.1	grey
ENSG00000268516.2	grey
ENSG00000268520.1	black
ENSG00000268521.1	black
ENSG00000268529.1	grey
ENSG00000268533.1	black
ENSG00000268535.1	blue
ENSG00000268536.1	green
ENSG00000268543.1	yellow
ENSG00000268555.2	brown
ENSG00000268560.1	brown
ENSG00000268564.1	black
ENSG00000268573.1	grey
ENSG00000268575.1	black
ENSG00000268583.2	blue
ENSG00000268584.1	royalblue
ENSG00000268601.1	grey
ENSG00000268615.1	grey
ENSG00000268620.1	brown
ENSG00000268621.6	grey
ENSG00000268628.2	grey
ENSG00000268649.5	grey
ENSG00000268650.3	blue
ENSG00000268655.2	grey
ENSG00000268658.5	grey
ENSG00000268660.1	grey
ENSG00000268670.1	black
ENSG00000268673.3	brown
ENSG00000268678.1	blue
ENSG00000268686.2	tan
ENSG00000268696.3	grey
ENSG00000268707.1	blue
ENSG00000268717.1	brown
ENSG00000268743.1	black
ENSG00000268744.1	grey
ENSG00000268746.1	magenta
ENSG00000268747.1	blue
ENSG00000268751.1	green
ENSG00000268754.4	turquoise
ENSG00000268756.1	black
ENSG00000268758.7	red
ENSG00000268785.1	grey
ENSG00000268798.1	grey
ENSG00000268812.3	grey
ENSG00000268833.1	grey
ENSG00000268836.1	grey
ENSG00000268858.2	grey
ENSG00000268864.4	brown
ENSG00000268869.6	grey60
ENSG00000268879.1	grey
ENSG00000268884.1	blue
ENSG00000268894.7	black
ENSG00000268895.6	turquoise
ENSG00000268902.3	tan
ENSG00000268903.1	greenyellow
ENSG00000268912.1	grey
ENSG00000268916.6	tan
ENSG00000268926.3	turquoise
ENSG00000268938.2	blue
ENSG00000268941.2	turquoise
ENSG00000268945.1	blue
ENSG00000268947.1	blue
ENSG00000268949.1	grey60
ENSG00000268964.3	grey
ENSG00000268970.1	brown
ENSG00000268996.3	royalblue
ENSG00000269001.2	brown
ENSG00000269019.2	grey
ENSG00000269028.3	grey
ENSG00000269038.1	blue
ENSG00000269040.1	black
ENSG00000269043.2	brown
ENSG00000269044.2	blue
ENSG00000269053.1	grey
ENSG00000269054.2	brown
ENSG00000269067.2	turquoise
ENSG00000269069.1	black
ENSG00000269072.1	tan
ENSG00000269086.3	black
ENSG00000269091.6	black
ENSG00000269097.1	brown
ENSG00000269102.1	black
ENSG00000269113.4	turquoise
ENSG00000269138.1	brown
ENSG00000269148.1	blue
ENSG00000269155.2	turquoise
ENSG00000269161.1	blue
ENSG00000269176.2	royalblue
ENSG00000269186.3	turquoise
ENSG00000269190.6	turquoise
ENSG00000269191.1	blue
ENSG00000269210.2	grey
ENSG00000269220.1	red
ENSG00000269226.7	grey
ENSG00000269235.2	brown
ENSG00000269243.1	black
ENSG00000269246.1	royalblue
ENSG00000269289.6	brown
ENSG00000269293.3	lightgreen
ENSG00000269313.5	brown
ENSG00000269318.1	blue
ENSG00000269335.6	salmon
ENSG00000269343.9	grey
ENSG00000269345.1	grey
ENSG00000269352.1	blue
ENSG00000269356.1	brown
ENSG00000269365.2	blue
ENSG00000269373.1	blue
ENSG00000269376.1	brown
ENSG00000269378.1	salmon
ENSG00000269386.5	blue
ENSG00000269388.1	green
ENSG00000269392.1	blue
ENSG00000269397.1	brown
ENSG00000269399.2	blue
ENSG00000269404.7	red
ENSG00000269416.6	brown
ENSG00000269421.1	brown
ENSG00000269425.1	grey
ENSG00000269427.1	black
ENSG00000269439.6	blue
ENSG00000269463.1	blue
ENSG00000269473.1	grey
ENSG00000269481.1	blue
ENSG00000269486.2	grey
ENSG00000269489.1	blue
ENSG00000269514.3	midnightblue
ENSG00000269516.6	brown
ENSG00000269526.1	brown
ENSG00000269534.5	black
ENSG00000269556.8	grey
ENSG00000269559.2	grey
ENSG00000269560.1	blue
ENSG00000269586.7	tan
ENSG00000269609.6	blue
ENSG00000269646.1	brown
ENSG00000269653.1	black
ENSG00000269656.1	grey
ENSG00000269662.1	grey
ENSG00000269680.1	blue
ENSG00000269688.1	black
ENSG00000269696.2	brown
ENSG00000269699.6	grey
ENSG00000269706.1	magenta
ENSG00000269713.7	yellow
ENSG00000269720.2	grey
ENSG00000269729.1	grey
ENSG00000269737.2	black
ENSG00000269743.3	grey
ENSG00000269745.1	grey
ENSG00000269779.1	brown
ENSG00000269794.1	black
ENSG00000269800.1	red
ENSG00000269815.1	blue
ENSG00000269821.1	black
ENSG00000269825.1	yellow
ENSG00000269834.6	brown
ENSG00000269837.1	brown
ENSG00000269842.5	grey
ENSG00000269843.1	grey
ENSG00000269845.1	black
ENSG00000269846.1	grey60
ENSG00000269855.2	purple
ENSG00000269858.6	black
ENSG00000269867.1	blue
ENSG00000269887.1	brown
ENSG00000269889.1	grey
ENSG00000269892.1	grey
ENSG00000269893.8	darkred
ENSG00000269894.1	blue
ENSG00000269896.2	blue
ENSG00000269901.1	grey
ENSG00000269902.1	magenta
ENSG00000269903.1	blue
ENSG00000269904.2	salmon
ENSG00000269906.1	magenta
ENSG00000269910.1	yellow
ENSG00000269915.1	blue
ENSG00000269918.1	midnightblue
ENSG00000269919.1	magenta
ENSG00000269921.1	grey
ENSG00000269924.1	blue
ENSG00000269925.1	black
ENSG00000269927.1	magenta
ENSG00000269929.3	blue
ENSG00000269933.1	turquoise
ENSG00000269934.3	turquoise
ENSG00000269937.1	black
ENSG00000269938.1	black
ENSG00000269940.1	grey
ENSG00000269947.1	blue
ENSG00000269949.1	blue
ENSG00000269951.1	grey
ENSG00000269952.1	turquoise
ENSG00000269954.2	red
ENSG00000269956.2	black
ENSG00000269958.1	grey
ENSG00000269959.1	grey
ENSG00000269961.1	blue
ENSG00000269964.3	grey
ENSG00000269967.1	black
ENSG00000269970.1	turquoise
ENSG00000269971.1	grey
ENSG00000269973.1	green
ENSG00000269976.1	grey
ENSG00000269978.1	grey
ENSG00000269980.1	blue
ENSG00000269981.1	greenyellow
ENSG00000269982.1	brown
ENSG00000269984.1	black
ENSG00000269985.1	grey
ENSG00000269986.1	purple
ENSG00000269989.1	purple
ENSG00000269994.3	lightcyan
ENSG00000269997.1	blue
ENSG00000270000.1	grey
ENSG00000270001.1	grey
ENSG00000270006.2	royalblue
ENSG00000270011.7	blue
ENSG00000270012.1	blue
ENSG00000270019.1	grey
ENSG00000270020.1	grey
ENSG00000270021.1	grey
ENSG00000270031.1	blue
ENSG00000270035.1	grey
ENSG00000270036.1	blue
ENSG00000270038.1	tan
ENSG00000270039.1	blue
ENSG00000270049.3	blue
ENSG00000270055.1	midnightblue
ENSG00000270059.1	brown
ENSG00000270060.1	blue
ENSG00000270061.1	blue
ENSG00000270062.1	grey
ENSG00000270068.1	royalblue
ENSG00000270069.1	magenta
ENSG00000270074.1	midnightblue
ENSG00000270076.1	midnightblue
ENSG00000270083.1	blue
ENSG00000270084.2	grey
ENSG00000270091.1	blue
ENSG00000270104.1	blue
ENSG00000270108.1	grey
ENSG00000270110.2	grey
ENSG00000270112.4	black
ENSG00000270115.1	black
ENSG00000270116.1	black
ENSG00000270120.1	magenta
ENSG00000270127.2	blue
ENSG00000270130.1	blue
ENSG00000270133.1	black
ENSG00000270137.1	grey
ENSG00000270147.1	blue
ENSG00000270149.5	black
ENSG00000270157.1	black
ENSG00000270164.1	red
ENSG00000270165.1	black
ENSG00000270170.2	green
ENSG00000270171.1	grey
ENSG00000270175.1	royalblue
ENSG00000270177.1	grey
ENSG00000270179.1	darkred
ENSG00000270182.1	grey
ENSG00000270184.1	black
ENSG00000270187.1	lightyellow
ENSG00000270194.1	grey
ENSG00000270195.2	blue
ENSG00000270210.1	brown
ENSG00000270212.1	brown
ENSG00000270225.1	grey
ENSG00000270228.1	blue
ENSG00000270230.1	grey
ENSG00000270231.4	yellow
ENSG00000270240.2	blue
ENSG00000270244.1	brown
ENSG00000270248.1	brown
ENSG00000270257.1	black
ENSG00000270264.1	blue
ENSG00000270265.1	brown
ENSG00000270270.1	blue
ENSG00000270277.1	grey
ENSG00000270307.1	grey
ENSG00000270325.1	grey
ENSG00000270332.2	grey
ENSG00000270343.1	purple
ENSG00000270344.3	black
ENSG00000270361.1	blue
ENSG00000270362.1	grey
ENSG00000270372.1	lightcyan
ENSG00000270379.6	red
ENSG00000270388.1	grey
ENSG00000270392.2	black
ENSG00000270412.1	turquoise
ENSG00000270419.1	royalblue
ENSG00000270426.1	blue
ENSG00000270427.1	black
ENSG00000270432.1	brown
ENSG00000270441.1	blue
ENSG00000270460.1	grey
ENSG00000270469.1	grey
ENSG00000270472.2	lightyellow
ENSG00000270480.1	magenta
ENSG00000270482.1	blue
ENSG00000270503.1	grey
ENSG00000270504.1	grey
ENSG00000270532.1	grey
ENSG00000270533.2	tan
ENSG00000270547.6	turquoise
ENSG00000270550.1	lightyellow
ENSG00000270557.1	blue
ENSG00000270558.1	darkgreen
ENSG00000270562.1	blue
ENSG00000270571.2	grey
ENSG00000270574.1	grey
ENSG00000270580.5	black
ENSG00000270587.1	grey
ENSG00000270589.1	blue
ENSG00000270604.5	blue
ENSG00000270605.1	blue
ENSG00000270607.1	red
ENSG00000270614.1	black
ENSG00000270629.6	salmon
ENSG00000270638.1	grey
ENSG00000270640.1	grey
ENSG00000270641.1	grey
ENSG00000270647.6	green
ENSG00000270659.1	brown
ENSG00000270661.1	turquoise
ENSG00000270672.1	grey
ENSG00000270673.1	royalblue
ENSG00000270681.1	turquoise
ENSG00000270689.1	grey
ENSG00000270705.1	blue
ENSG00000270716.1	brown
ENSG00000270720.1	blue
ENSG00000270726.6	brown
ENSG00000270728.1	yellow
ENSG00000270755.1	grey
ENSG00000270760.1	blue
ENSG00000270761.1	brown
ENSG00000270765.6	purple
ENSG00000270781.1	blue
ENSG00000270804.1	blue
ENSG00000270806.2	purple
ENSG00000270813.2	blue
ENSG00000270816.6	tan
ENSG00000270820.6	grey
ENSG00000270864.1	lightyellow
ENSG00000270871.1	black
ENSG00000270872.2	yellow
ENSG00000270878.1	black
ENSG00000270882.2	pink
ENSG00000270885.2	grey
ENSG00000270890.1	black
ENSG00000270903.1	black
ENSG00000270906.1	blue
ENSG00000270917.1	grey
ENSG00000270923.1	black
ENSG00000270933.1	blue
ENSG00000270937.1	grey
ENSG00000270947.1	brown
ENSG00000270948.1	black
ENSG00000270951.1	blue
ENSG00000270953.1	blue
ENSG00000270956.1	grey
ENSG00000270959.1	grey
ENSG00000270964.1	blue
ENSG00000270972.1	red
ENSG00000270977.2	brown
ENSG00000270996.1	grey
ENSG00000271009.3	midnightblue
ENSG00000271013.1	darkturquoise
ENSG00000271032.1	blue
ENSG00000271040.1	turquoise
ENSG00000271046.1	grey
ENSG00000271064.1	black
ENSG00000271079.1	grey
ENSG00000271092.5	black
ENSG00000271095.1	grey
ENSG00000271109.2	brown
ENSG00000271119.1	black
ENSG00000271122.1	grey
ENSG00000271130.1	lightyellow
ENSG00000271133.5	grey
ENSG00000271134.1	greenyellow
ENSG00000271147.8	grey
ENSG00000271151.1	blue
ENSG00000271155.1	grey
ENSG00000271156.1	lightcyan
ENSG00000271161.1	black
ENSG00000271178.1	lightyellow
ENSG00000271200.1	green
ENSG00000271207.1	grey
ENSG00000271216.2	turquoise
ENSG00000271218.1	blue
ENSG00000271228.1	blue
ENSG00000271259.1	blue
ENSG00000271267.1	black
ENSG00000271270.7	grey
ENSG00000271287.1	tan
ENSG00000271314.1	grey
ENSG00000271320.1	grey
ENSG00000271327.1	blue
ENSG00000271334.6	turquoise
ENSG00000271335.6	blue
ENSG00000271344.1	blue
ENSG00000271361.1	yellow
ENSG00000271366.1	black
ENSG00000271367.1	turquoise
ENSG00000271369.1	grey
ENSG00000271375.1	lightyellow
ENSG00000271380.1	royalblue
ENSG00000271382.1	midnightblue
ENSG00000271384.1	blue
ENSG00000271387.1	royalblue
ENSG00000271390.1	turquoise
ENSG00000271392.1	purple
ENSG00000271394.1	brown
ENSG00000271396.1	grey
ENSG00000271420.1	brown
ENSG00000271424.1	blue
ENSG00000271425.9	yellow
ENSG00000271426.1	grey
ENSG00000271427.1	blue
ENSG00000271447.6	purple
ENSG00000271452.1	yellow
ENSG00000271474.1	turquoise
ENSG00000271503.6	red
ENSG00000271524.1	brown
ENSG00000271533.1	black
ENSG00000271538.6	turquoise
ENSG00000271547.1	black
ENSG00000271550.1	grey
ENSG00000271551.2	grey
ENSG00000271553.1	blue
ENSG00000271554.1	grey
ENSG00000271555.1	blue
ENSG00000271569.1	lightyellow
ENSG00000271573.1	greenyellow
ENSG00000271576.1	grey
ENSG00000271579.1	midnightblue
ENSG00000271580.1	black
ENSG00000271581.1	grey
ENSG00000271584.2	turquoise
ENSG00000271590.1	grey
ENSG00000271601.4	turquoise
ENSG00000271602.1	grey
ENSG00000271605.6	red
ENSG00000271614.1	grey
ENSG00000271615.1	red
ENSG00000271631.1	blue
ENSG00000271643.2	grey
ENSG00000271646.1	royalblue
ENSG00000271659.1	blue
ENSG00000271662.1	blue
ENSG00000271664.1	black
ENSG00000271670.1	black
ENSG00000271714.1	brown
ENSG00000271730.1	brown
ENSG00000271734.1	blue
ENSG00000271736.2	brown
ENSG00000271737.1	royalblue
ENSG00000271743.1	turquoise
ENSG00000271746.1	royalblue
ENSG00000271749.1	black
ENSG00000271751.1	grey
ENSG00000271754.1	blue
ENSG00000271755.1	grey
ENSG00000271763.1	brown
ENSG00000271778.1	grey
ENSG00000271780.1	royalblue
ENSG00000271781.1	blue
ENSG00000271784.1	green
ENSG00000271788.1	grey
ENSG00000271789.1	blue
ENSG00000271795.1	grey
ENSG00000271797.1	grey
ENSG00000271806.1	blue
ENSG00000271811.1	turquoise
ENSG00000271815.1	blue
ENSG00000271816.1	blue
ENSG00000271819.1	grey
ENSG00000271824.2	blue
ENSG00000271825.1	grey
ENSG00000271826.5	pink
ENSG00000271828.1	yellow
ENSG00000271830.1	grey
ENSG00000271833.1	blue
ENSG00000271843.1	grey
ENSG00000271849.1	grey
ENSG00000271851.1	grey
ENSG00000271855.1	blue
ENSG00000271856.1	red
ENSG00000271857.1	grey
ENSG00000271858.5	grey
ENSG00000271860.7	tan
ENSG00000271862.1	blue
ENSG00000271868.1	blue
ENSG00000271869.1	royalblue
ENSG00000271870.1	blue
ENSG00000271871.1	midnightblue
ENSG00000271874.1	grey
ENSG00000271880.1	brown
ENSG00000271882.1	midnightblue
ENSG00000271888.1	grey
ENSG00000271889.1	grey
ENSG00000271895.2	blue
ENSG00000271913.7	midnightblue
ENSG00000271916.1	black
ENSG00000271918.1	green
ENSG00000271926.1	grey
ENSG00000271930.1	turquoise
ENSG00000271933.1	black
ENSG00000271936.1	pink
ENSG00000271943.2	turquoise
ENSG00000271947.1	grey
ENSG00000271959.1	midnightblue
ENSG00000271964.1	grey
ENSG00000271966.1	blue
ENSG00000271967.1	midnightblue
ENSG00000271969.1	blue
ENSG00000271971.1	blue
ENSG00000271973.1	grey
ENSG00000271976.1	brown
ENSG00000271978.1	grey
ENSG00000271980.1	grey
ENSG00000271983.1	blue
ENSG00000271991.1	blue
ENSG00000271992.1	grey
ENSG00000271993.1	blue
ENSG00000271996.1	grey
ENSG00000272002.1	grey60
ENSG00000272006.1	blue
ENSG00000272008.1	black
ENSG00000272009.1	royalblue
ENSG00000272010.1	blue
ENSG00000272024.1	grey
ENSG00000272031.3	turquoise
ENSG00000272034.1	blue
ENSG00000272037.1	black
ENSG00000272040.1	grey
ENSG00000272046.1	tan
ENSG00000272047.3	green
ENSG00000272049.1	grey
ENSG00000272054.1	black
ENSG00000272056.1	grey
ENSG00000272068.1	purple
ENSG00000272070.1	grey
ENSG00000272071.1	grey
ENSG00000272072.1	grey
ENSG00000272076.1	brown
ENSG00000272077.1	brown
ENSG00000272078.1	grey
ENSG00000272079.2	grey
ENSG00000272081.1	red
ENSG00000272084.1	midnightblue
ENSG00000272086.1	royalblue
ENSG00000272088.1	grey
ENSG00000272092.1	royalblue
ENSG00000272097.2	blue
ENSG00000272100.1	blue
ENSG00000272103.2	grey
ENSG00000272106.1	royalblue
ENSG00000272108.1	grey
ENSG00000272109.2	blue
ENSG00000272121.1	grey
ENSG00000272123.1	grey
ENSG00000272128.1	blue
ENSG00000272129.1	brown
ENSG00000272130.1	blue
ENSG00000272138.2	brown
ENSG00000272140.2	black
ENSG00000272141.1	purple
ENSG00000272142.4	salmon
ENSG00000272143.1	turquoise
ENSG00000272144.1	blue
ENSG00000272145.1	black
ENSG00000272146.6	grey
ENSG00000272148.1	blue
ENSG00000272150.5	black
ENSG00000272153.1	blue
ENSG00000272156.1	grey
ENSG00000272158.1	grey
ENSG00000272163.1	grey
ENSG00000272168.8	grey60
ENSG00000272170.1	blue
ENSG00000272172.1	royalblue
ENSG00000272173.1	grey
ENSG00000272180.1	lightcyan
ENSG00000272181.1	blue
ENSG00000272183.1	blue
ENSG00000272186.1	blue
ENSG00000272189.1	purple
ENSG00000272192.1	grey
ENSG00000272195.1	blue
ENSG00000272202.1	royalblue
ENSG00000272203.1	brown
ENSG00000272205.1	blue
ENSG00000272209.1	grey
ENSG00000272211.1	yellow
ENSG00000272217.1	blue
ENSG00000272218.1	grey
ENSG00000272221.1	grey
ENSG00000272223.1	blue
ENSG00000272226.1	grey
ENSG00000272235.1	turquoise
ENSG00000272236.1	magenta
ENSG00000272240.1	black
ENSG00000272243.6	grey
ENSG00000272247.1	blue
ENSG00000272254.1	turquoise
ENSG00000272256.1	grey
ENSG00000272263.1	grey
ENSG00000272264.1	purple
ENSG00000272267.2	grey
ENSG00000272269.1	green
ENSG00000272274.2	grey
ENSG00000272275.1	grey
ENSG00000272277.1	royalblue
ENSG00000272279.1	turquoise
ENSG00000272281.6	grey
ENSG00000272282.1	red
ENSG00000272288.6	royalblue
ENSG00000272293.1	grey
ENSG00000272305.5	blue
ENSG00000272312.1	blue
ENSG00000272316.1	grey
ENSG00000272320.1	black
ENSG00000272321.1	turquoise
ENSG00000272323.1	blue
ENSG00000272325.2	grey
ENSG00000272328.1	lightcyan
ENSG00000272330.1	blue
ENSG00000272333.7	blue
ENSG00000272335.1	blue
ENSG00000272338.2	darkred
ENSG00000272341.1	turquoise
ENSG00000272343.1	blue
ENSG00000272345.1	blue
ENSG00000272347.1	grey
ENSG00000272356.1	blue
ENSG00000272360.1	grey
ENSG00000272361.2	blue
ENSG00000272362.1	greenyellow
ENSG00000272368.2	blue
ENSG00000272369.1	brown
ENSG00000272370.1	lightgreen
ENSG00000272374.1	blue
ENSG00000272375.1	midnightblue
ENSG00000272379.1	red
ENSG00000272382.1	grey
ENSG00000272384.1	green
ENSG00000272386.1	grey
ENSG00000272391.6	grey
ENSG00000272398.6	purple
ENSG00000272402.1	blue
ENSG00000272405.1	purple
ENSG00000272416.1	midnightblue
ENSG00000272417.1	blue
ENSG00000272419.6	grey
ENSG00000272420.1	blue
ENSG00000272425.1	grey
ENSG00000272426.1	blue
ENSG00000272430.1	grey
ENSG00000272432.1	royalblue
ENSG00000272434.1	green
ENSG00000272438.1	blue
ENSG00000272442.2	blue
ENSG00000272444.1	royalblue
ENSG00000272447.1	grey
ENSG00000272449.2	green
ENSG00000272455.1	blue
ENSG00000272457.1	magenta
ENSG00000272459.1	grey
ENSG00000272461.1	tan
ENSG00000272462.3	grey
ENSG00000272463.1	red
ENSG00000272465.1	blue
ENSG00000272468.1	pink
